Admit.Year,Term.in.which.module.is.offered,Module.Code,Module.Title,Shadow.CC.Grades,Published.Grade,PIN
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A,CS,N342120408277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A,CS,N320120414277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N363120425296
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B,CS,N366120423277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A,CS,N393120423277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N390120402277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N330120410297
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N386120414296
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N383120424277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A,CS,N344120401277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N383120425276
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B,CS,N331120412277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B,CS,N385120423276
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N335120425297
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B,CS,N377120414296
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N373120421213
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A,CS,N329120421297
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N371120401277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N359120414296
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N355120424296
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N338120424277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N389120410296
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B,CS,N301120414278
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B-,CS,N345120402277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N348120421296
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N312120412278
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N380120402296
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B,CS,N365120423296
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N380120401277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N304120410278
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N312120413277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B-,CS,N303120412278
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N397120412296
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N354120425296
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N382120402276
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B,CS,N341120410277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N386120421258
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A,CS,N301120413297
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N322120408297
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N311120412297
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N371120405276
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N396120413296
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N340120412277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N337120425277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N325120402297
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,C+,CS,N319120423297
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N396120418276
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N379120414276
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N376120423276
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N399120408296
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B+,CS,N328120425277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,A-,CS,N355120425277
2019,AY1920 S1,YCC1121,Comparative Social Inquiry,B-,CS,N330120413277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N303120413277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N372120401276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N389120413276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N369120418276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N378120414277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N367120418296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N399120412276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N317120401277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N356120423296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N313120412277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C,CS,N347120424277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N385120421277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N349120421277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N302120414277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N328120423297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N375120421296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C,CS,N386120421276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N387120413296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N311120414277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N308120425297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N387120414277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N326120401277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N341117402293
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N332120410277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N372120425296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N381120402277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A,CS,N353120401277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N374120423296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N374120425276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N307120401278
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N360120405296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N300120418278
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N368120414296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N357120421296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C,CS,N308120401277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N368120421276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N306120401297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N322120412277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N350120410277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N316120405277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N369120414277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N396120414277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N394120418296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N378120413296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N329120424277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N376120418296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A,CS,N351120408277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N365120424277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C,CS,N364120425277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N331120408297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N324120401297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N381120425296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C,CS,N314120410277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N303120408213
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N305120408278
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N392120423296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N307120402297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N319120425277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N339120423277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N395120421276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N327120424297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C,CS,N389120412277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N321120413277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N369120413296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N373120402276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N334120405277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N359120418277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N303120410297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N318120402277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N388120412296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N315120401297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N352120405277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A,CS,N321120410297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C,CS,N301120418277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N310120414278
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N332120405297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N333120401297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A,CS,N358120421277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N380120405276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N302120412297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N335118418249
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N374121423210
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N378120418276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A,CS,N380119410203
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N373120425277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N385120418296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N353120402296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N310120413297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A,CS,N361120401296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N349120418296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N379120412296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N371120402296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N317120425297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N392120424277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N362120401277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N315120405278
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N305120405297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N313120408297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N391120402276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N372120402277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N312120410297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N399120410277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N361120405277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N309120425278
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C,CS,N394120423276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N304120412277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A,CS,N363114413299
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N334120402297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N300120414297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N327120402277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N362120402296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N392120425276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N305120410277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N395120414296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N393120421296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N391120425277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N370120405277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N397120413277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N382120424296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N316120402297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N392120413260
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N320120412297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N300120421277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N323120410277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N352120401296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N375120424276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N323118412206
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N397121412210
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N384120421296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N391120424296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N388120414276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N336120402277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N374120424277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C,CS,N323120405297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N363120402277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N375121421210
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N347120423296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C,CS,N338120421297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N310120418277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N388120413277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N376120421277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N314120408278
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N336120424297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N311120413278
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N377120418277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N346120425277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N313120410278
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N348120423277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N360120408277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A,CS,N324120408277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N309120424297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N387120418276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N306120405278
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A,CS,N390120425296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N302120413278
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N384120424276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N381120401276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N335120401277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N367120412241
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N316120401278
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N304120408297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A,CS,N318120424297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A+,CS,N356120424277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N346120424296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N370120408276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N328115405225
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N315120408277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N383120423296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N377120421276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C,CS,N362120421251
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N368120418277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N357120423277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N382120425277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N384120423277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N384120424258
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N350120408296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N388117405293
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N325120405277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N354120402277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N366120421296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N351120405296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N398120413276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N375120423277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N326120425297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N308120402278
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N309120402277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N390120401276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N395120418277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N358120418296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N393120424276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N337120423297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A,CS,N342120408277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N320120414277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N363120425296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N366120423277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N393120423277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N390120402277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N330120410297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N386120414296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N383120424277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N344120401277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A,CS,N383120425276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,F,CU,N331120412277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A,CS,N385120423276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N335120425297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A,CS,N377120414296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N373120421213
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N329120421297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N371120401277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N359120414296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N355120424296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N338120424277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N389120410296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B-,CS,N301120414278
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N345120402277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N348120421296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N312120412278
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N380120402296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N365120423296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N380120401277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A,CS,N304120410278
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N312120413277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N303120412278
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A,CS,N397120412296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N354120425296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N382120402276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N341120410277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N386120421258
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N301120413297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N322120408297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A-,CS,N311120412297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N371120405276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N396120413296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,A,CS,N340120412277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N337120425277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N325120402297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C,CS,N319120423297
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N396120418276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,C+,CS,N379120414276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B,CS,N376120423276
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N399120408296
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N328120425277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N355120425277
2019,AY1920 S1,YCC1122,Quantitative Reasoning,B+,CS,N330120413277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N303120413277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N372120401276
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N389120413276
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,B+,N369120418276
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N378120414277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,B+,N367120418296
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N399120412276
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,A,N317120401277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,A-,N356120423296
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,A-,N313120412277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N347120424277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,A,N385120421277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N349120421277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N302120414277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,A,N328120423297
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,A,N375120421296
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N386120421276
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,B+,N387120413296
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N311120414277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,A-,N308120425297
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,A,N387120414277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N326120401277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,A,N341117402293
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N332120410277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,A,N372120425296
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N381120402277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,A,N353120401277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,B+,N374120423296
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N374120425276
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,A-,N307120401278
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,B+,N360120405296
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N300120418278
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,B+,N368120414296
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,B+,N357120421296
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N308120401277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N368120421276
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,B,N306120401297
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,B,N322120412277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N350120410277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,C,N316120405277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,A,N369120414277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,B+,N396120414277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,A,N394120418296
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,B+,N378120413296
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,A,N329120424277
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,S,N376120418296
2019,AY1920 S2,YCC1131,Scientific Inquiry 1,Not Applicable,B-,N351120408277
